23rd Av S / S Graham St,Aid Response,02/11/2014 03:30:29 PM,47.546476,-122.304467,POINT (-122.304467 47.546476),F140015498
4319 Sw Kenyon St,Aid Response,02/11/2014 03:34:07 PM,47.532279,-122.387455,POINT (-122.387455 47.532279),F140015499
23rd Av S / S Grand St,Aid Response,02/11/2014 03:38:09 PM,47.586919,-122.302689,POINT (-122.302689 47.586919),F140015500
Howell St / Yale Av,Aid Response,02/11/2014 03:38:18 PM,47.617505,-122.329699,POINT (-122.329699 47.617505),F140015501
Nb I5 To Swift,Aid Response Freeway,02/11/2014 03:41:43 PM,47.542027,-122.303649,POINT (-122.303649 47.542027),F140015502
11013 Alton Av Ne,Aid Response,02/11/2014 03:41:54 PM,47.708431,-122.282725,POINT (-122.282725 47.708431),F140015503
1753 Nw 56th St,Medic Response,02/11/2014 03:52:52 PM,47.669446,-122.37945,POINT (-122.37945 47.669446),F140015504
7th Av Ne / Ne 45th St,Aid Response,02/11/2014 03:54:51 PM,47.661319,-122.320728,POINT (-122.320728 47.661319),F140015506
805 4th Av N,Aid Response,02/11/2014 03:57:23 PM,47.626322,-122.348863,POINT (-122.348863 47.626322),F140015507
2030 3rd Av,Aid Response,02/11/2014 03:57:46 PM,47.612626,-122.341277,POINT (-122.341277 47.612626),F140015508
3031 Ne 137th St,Aid Response,02/11/2014 03:59:34 PM,47.727927,-122.295978,POINT (-122.295978 47.727927),F140015509
8623 20th Av Ne,Aid Response,02/11/2014 04:00:55 PM,47.691334,-122.306848,POINT (-122.306848 47.691334),F140015510
Alaskan Way / Wall St,Aid Response,02/11/2014 04:07:21 PM,47.612814,-122.351186,POINT (-122.351186 47.612814),F140015512
3232 Ne 45th St,Aid Response,02/11/2014 04:10:13 PM,47.661236,-122.292571,POINT (-122.292571 47.661236),F140015514
Occidental Av S / S Washington St,Aid Response,02/11/2014 04:10:13 PM,47.600882,-122.332877,POINT (-122.332877 47.600882),F140015515
11639 54th Av S,Aid Response,02/11/2014 04:19:55 PM,47.498049,-122.266142,POINT (-122.266142 47.498049),F140015517
14039 Greenwood Av N,Aid Response,02/11/2014 04:25:14 PM,47.730729,-122.355564,POINT (-122.355564 47.730729),F140015518
1551 10th Av E,Auto Fire Alarm,02/11/2014 04:27:17 PM,47.632674,-122.319997,POINT (-122.319997 47.632674),F140015519
11045 8th Av Ne,Auto Fire Alarm,02/11/2014 04:28:23 PM,47.708899,-122.320568,POINT (-122.320568 47.708899),F140015521
101 N 104th St,Aid Response,02/11/2014 04:29:11 PM,47.704379,-122.358359,POINT (-122.358359 47.704379),F140015522
1253 Thomas St,Aid Response,02/11/2014 04:34:38 PM,47.620817,-122.331624,POINT (-122.331624 47.620817),F140015523
401 Ne Northgate Way,Aid Response,02/11/2014 04:38:17 PM,47.708602,-122.324588,POINT (-122.324588 47.708602),F140015524
54th Pl Sw / Alki Av Sw,Motor Vehicle Accident,02/11/2014 04:40:13 PM,47.582704,-122.402074,POINT (-122.402074 47.582704),F140015525
Terry Av / Jefferson St,Aid Response,02/11/2014 04:45:41 PM,47.605305,-122.322989,POINT (-122.322989 47.605305),F140015528
4300 Roosevelt Way Ne,Auto Fire Alarm,02/11/2014 04:57:43 PM,47.65985,-122.317742,POINT (-122.317742 47.65985),F140015529
400 Pine St,Aid Response,02/11/2014 05:05:40 PM,47.611207,-122.337592,POINT (-122.337592 47.611207),F140015532
500 Pine St,Medic Response,02/11/2014 05:07:05 PM,47.611672,-122.336484,POINT (-122.336484 47.611672),F140015534
3400 Beacon Av S,Aid Response,02/11/2014 05:16:52 PM,47.573091,-122.308608,POINT (-122.308608 47.573091),F140015535
9262 Rainier Av S,Aid Response,02/11/2014 05:18:34 PM,47.519853,-122.268364,POINT (-122.268364 47.519853),F140015536
116 Fairview Av N,Aid Response,02/11/2014 05:20:35 PM,47.618693,-122.334256,POINT (-122.334256 47.618693),F140015537
54th Pl Sw / Alki Av Sw,Aid Response,02/11/2014 05:25:31 PM,47.582704,-122.402074,POINT (-122.402074 47.582704),F140015538
7th Av Ne / Ne 43rd St,Aid Response,02/11/2014 05:28:17 PM,47.659463,-122.320837,POINT (-122.320837 47.659463),F140015539
Corson Av S / S Harney St,Aid Response,02/11/2014 05:29:36 PM,47.547987,-122.321315,POINT (-122.321315 47.547987),F140015540
2701 BEACON AV S,Aid Response,02/11/2014 05:31:44 PM,47.579411,-122.312322,POINT (-122.312322 47.579411),F140015541
3220 S Hudson St,Quick Dispatch Medic,02/11/2014 05:36:48 PM,47.557058,-122.290761,POINT (-122.290761 47.557058),F140015542
2808 S ALASKA ST,Aid Response,02/11/2014 05:42:38 PM,47.56155,-122.296782,POINT (-122.296782 47.56155),F140015545
11357 25th Av Ne,Automatic Fire Alarm Resd,02/11/2014 05:43:42 PM,47.711171,-122.301735,POINT (-122.301735 47.711171),F140015546
4331 NE 60TH ST,Medic Response,02/11/2014 05:45:17 PM,47.672148,-122.281754,POINT (-122.281754 47.672148),F140015547
9645 Renton Av S,Medic Response,02/11/2014 05:48:10 PM,47.515841,-122.26808,POINT (-122.26808 47.515841),F140015548
4719 12th Av Ne,Aid Response,02/11/2014 05:54:22 PM,47.663215,-122.315262,POINT (-122.315262 47.663215),F140015551
3924 Montlake Blvd Ne,Aid Response,02/11/2014 05:55:21 PM,47.652643,-122.303053,POINT (-122.303053 47.652643),F140015552
1401 Broadway,Aid Response,02/11/2014 05:57:55 PM,47.612963,-122.320762,POINT (-122.320762 47.612963),F140015553
1900 Ne Grant Ln,Quick Dispatch Medic 7,02/11/2014 06:01:03 PM,47.655385,-122.307669,POINT (-122.307669 47.655385),F140015554
9320 38th Av S,Aid Response,02/11/2014 06:06:14 PM,47.519437,-122.284849,POINT (-122.284849 47.519437),F140015556
305 Harrison St,EVENT - Special Event,02/11/2014 06:13:14 PM,47.622089,-122.351371,POINT (-122.351371 47.622089),F140015557
561 N 85th St,Aid Response,02/11/2014 06:17:50 PM,47.690585,-122.351819,POINT (-122.351819 47.690585),F140015558
2315 Ne 65th St,Aid Response,02/11/2014 06:20:15 PM,47.675775,-122.302579,POINT (-122.302579 47.675775),F140015559
705 E Republican St,Aid Response,02/11/2014 06:29:03 PM,47.623136,-122.323004,POINT (-122.323004 47.623136),F140015561
1811 Eastlake Av,Aid Response,02/11/2014 06:30:04 PM,47.618002,-122.329183,POINT (-122.329183 47.618002),F140015562
800 20th Av,Activated CO Detector,02/11/2014 06:32:42 PM,47.6091,-122.306311,POINT (-122.306311 47.6091),F140015564
9019 Rainier Av S,Quick Dispatch Medic,02/11/2014 06:36:31 PM,47.522815,-122.269988,POINT (-122.269988 47.522815),F140015565
1902 2nd Av,Aid Response,02/11/2014 06:39:16 PM,47.610972,-122.340465,POINT (-122.340465 47.610972),F140015566
5300 24th Av Ne,Aid Response,02/11/2014 06:40:58 PM,47.66707,-122.301946,POINT (-122.301946 47.66707),F140015567
3511 S Morgan St,Water Job Minor,02/11/2014 06:42:01 PM,47.544305,-122.287937,POINT (-122.287937 47.544305),F140015568
123 N 103rd St,Aid Response,02/11/2014 06:42:42 PM,47.703648,-122.357582,POINT (-122.357582 47.703648),F140015569
23rd Av S / E Yesler Way,Motor Vehicle Accident,02/11/2014 06:48:57 PM,47.601667,-122.302339,POINT (-122.302339 47.601667),F140015570
7047 50th Av Ne,Aid Response,02/11/2014 06:51:18 PM,47.679737,-122.274309,POINT (-122.274309 47.679737),F140015571
N 50th St / Meridian Av N,Trans to AMR,02/11/2014 06:58:13 PM,47.665036,-122.333719,POINT (-122.333719 47.665036),F140015572
509 3rd Av,Rescue Elevator,02/11/2014 07:06:57 PM,47.602114,-122.330809,POINT (-122.330809 47.602114),F140015573
4025 Stone Way N,Aid Response,02/11/2014 07:07:37 PM,47.655655,-122.342426,POINT (-122.342426 47.655655),F140015574
1215 N 45th St,Investigate Out Of Service,02/11/2014 07:08:13 PM,47.661385,-122.343048,POINT (-122.343048 47.661385),F140015575
11737 40th Av Ne,Medic Response,02/11/2014 07:13:37 PM,47.713917,-122.285243,POINT (-122.285243 47.713917),F140015576
5512 17th Av Nw,Aid Response,02/11/2014 07:11:58 PM,47.668758,-122.378884,POINT (-122.378884 47.668758),F140015577
815 E Pine St,Aid Response,02/11/2014 07:22:16 PM,47.615227,-122.321926,POINT (-122.321926 47.615227),F140015578
6th Av / Stewart St,Aid Response,02/11/2014 07:22:42 PM,47.613622,-122.337015,POINT (-122.337015 47.613622),F140015579
900 Poplar Pl S,Aid Response,02/11/2014 07:25:21 PM,47.594329,-122.311759,POINT (-122.311759 47.594329),F140015580
Denny Way / Dexter Av,"Medic Response, 6 per Rule",02/11/2014 07:27:55 PM,47.61855,-122.342402,POINT (-122.342402 47.61855),F140015581
1415 2nd Av,Auto Fire Alarm,02/11/2014 07:30:24 PM,47.608434,-122.338125,POINT (-122.338125 47.608434),F140015583
1925 1st Av,Aid Response,02/11/2014 07:31:25 PM,47.610321,-122.341385,POINT (-122.341385 47.610321),F140015584
1401 2nd Av,Auto Fire Alarm,02/11/2014 07:32:39 PM,47.608292,-122.337995,POINT (-122.337995 47.608292),F140015585
109 23rd Av E,Aid Response,02/11/2014 07:43:59 PM,47.619215,-122.302545,POINT (-122.302545 47.619215),F140015586
7125 Fauntleroy Way Sw,Aid Response,02/11/2014 07:45:46 PM,47.539419,-122.390816,POINT (-122.390816 47.539419),F140015587
1433 4th Av,Quick Dispatch Medic,02/11/2014 07:54:41 PM,47.609545,-122.336071,POINT (-122.336071 47.609545),F140015590
2326 California Av Sw,Aid Response,02/11/2014 07:56:19 PM,47.582838,-122.386485,POINT (-122.386485 47.582838),F140015591
13th Av S / S Hudson St,Aid Response,02/11/2014 07:58:36 PM,47.557147,-122.316109,POINT (-122.316109 47.557147),F140015592
1264 Eastlake Av E,Aid Response,02/11/2014 08:14:03 PM,47.630895,-122.327257,POINT (-122.327257 47.630895),F140015593
811 W Etruria St,Automatic Medical Alarm,02/11/2014 08:18:57 PM,47.647502,-122.36826,POINT (-122.36826 47.647502),F140015594
812 5th Av N,Activated CO Detector,02/11/2014 08:25:18 PM,47.62638,-122.347556,POINT (-122.347556 47.62638),F140015595
1415 2nd Av,Auto Fire Alarm,02/11/2014 08:26:00 PM,47.608434,-122.338125,POINT (-122.338125 47.608434),F140015596
1401 2nd Av,Auto Fire Alarm,02/11/2014 08:27:45 PM,47.608292,-122.337995,POINT (-122.337995 47.608292),F140015597
14115 Aurora Av N,Aid Response,02/11/2014 08:27:44 PM,47.731129,-122.345064,POINT (-122.345064 47.731129),F140015598
318 2nd Av Et  S,Aid Response,02/11/2014 08:28:57 PM,47.6002,-122.330547,POINT (-122.330547 47.6002),F140015602
3rd Av / Yesler Way,Aid Response,02/11/2014 08:29:10 PM,47.601716,-122.330265,POINT (-122.330265 47.601716),F140015603
2030 3rd Av,Aid Response,02/11/2014 08:28:09 PM,47.612626,-122.341277,POINT (-122.341277 47.612626),F140015604
11030 5th Av Ne,Medic Response,02/11/2014 08:40:40 PM,47.709488,-122.323301,POINT (-122.323301 47.709488),F140015608
6519 24th Av Sw,Aid Response,02/11/2014 08:42:50 PM,47.544189,-122.364197,POINT (-122.364197 47.544189),F140015609
1st Av / Pike St,Aid Response,02/11/2014 08:45:49 PM,47.608821,-122.340013,POINT (-122.340013 47.608821),F140015611
709 N 35th St,Aid Response,02/11/2014 08:49:40 PM,47.650465,-122.349727,POINT (-122.349727 47.650465),F140015612
2716 5th Av W,Aid Response,02/11/2014 08:49:03 PM,47.64427,-122.363559,POINT (-122.363559 47.64427),F140015613
3212 37th Av Sw,Aid Response,02/11/2014 08:50:35 PM,47.575431,-122.378137,POINT (-122.378137 47.575431),F140015614
314 M L King Jr Way E,Medic Response,02/11/2014 09:02:22 PM,47.621516,-122.296106,POINT (-122.296106 47.621516),F140015617
607 Eastlake Av E,Aid Response,02/11/2014 09:05:42 PM,47.624331,-122.329164,POINT (-122.329164 47.624331),F140015618
122 Nw 76th St,Automatic Medical Alarm,02/11/2014 09:14:52 PM,47.684012,-122.358259,POINT (-122.358259 47.684012),F140015621
752 N 85th St,Aid Response,02/11/2014 09:23:35 PM,47.690577,-122.349202,POINT (-122.349202 47.690577),F140015622
2209 1st Av,Aid Response,02/11/2014 09:27:44 PM,47.612669,-122.345319,POINT (-122.345319 47.612669),F140015623
2320 Ne 115th St,Aid Response,02/11/2014 09:48:22 PM,47.712088,-122.304142,POINT (-122.304142 47.712088),F140015625
1531 Ne 145th St,Aid Response,02/11/2014 09:48:42 PM,47.733947,-122.312326,POINT (-122.312326 47.733947),F140015626
3201 S Judkins St,Medic Response,02/11/2014 09:58:14 PM,47.592134,-122.291432,POINT (-122.291432 47.592134),F140015628
550 14th Av,Aid Response,02/11/2014 10:22:53 PM,47.606651,-122.314162,POINT (-122.314162 47.606651),F140015629
7125 Fauntleroy Way Sw,Trans to AMR,02/11/2014 10:23:49 PM,47.539419,-122.390816,POINT (-122.390816 47.539419),F140015630
2906 Alki Av Sw,Aid Response,02/11/2014 10:24:36 PM,47.578284,-122.413544,POINT (-122.413544 47.578284),F140015631
2nd Av / Pine St,Aid Response,02/11/2014 10:25:12 PM,47.610278,-122.339812,POINT (-122.339812 47.610278),F140015632
801 9th Av,Medic Response,02/11/2014 10:27:34 PM,47.606982,-122.326056,POINT (-122.326056 47.606982),F140015633
1217 6th Av,Aid Response,02/11/2014 10:31:30 PM,47.608561,-122.3321,POINT (-122.3321 47.608561),F140015634
10729 Bartlett Av Ne,Medic Response,02/11/2014 10:42:44 PM,47.706921,-122.280663,POINT (-122.280663 47.706921),F140015637
752 N 85th St,Aid Response,02/11/2014 10:47:58 PM,47.690577,-122.349202,POINT (-122.349202 47.690577),F140015638
6540 Shaffer Av S,Automatic Fire Alarm Resd,02/11/2014 10:56:48 PM,47.54404,-122.294745,POINT (-122.294745 47.54404),F140015639
94 Bay St,Aid Response,02/11/2014 11:38:28 PM,47.618412,-122.355206,POINT (-122.355206 47.618412),F140015641
235 Broadway E,Aid Response,02/11/2014 11:42:34 PM,47.620313,-122.32088,POINT (-122.32088 47.620313),F140015642
300 Pine St,Aid Response,02/11/2014 11:46:33 PM,47.610743,-122.338702,POINT (-122.338702 47.610743),F140015644
318 2nd Av Et  S,Aid Response,02/11/2014 11:53:00 PM,47.6002,-122.330547,POINT (-122.330547 47.6002),F140015645
14100 Linden Av N,Automatic Medical Alarm,02/11/2014 11:56:04 PM,47.73104,-122.347764,POINT (-122.347764 47.73104),F140015647
2826 Sw Roxbury St,Aid Response,02/12/2014 12:33:46 AM,47.517399,-122.369005,POINT (-122.369005 47.517399),F140015648
3700 CALIFORNIA AV SW,Aid Response,02/12/2014 12:58:14 AM,47.57126,-122.386766,POINT (-122.386766 47.57126),F140015650
3rd Av / Pike St,Aid Response,02/12/2014 12:59:54 AM,47.60975,-122.337793,POINT (-122.337793 47.60975),F140015651
13333 Greenwood Av N,Trans to AMR,02/12/2014 01:08:18 AM,47.725503,-122.355552,POINT (-122.355552 47.725503),F140015654
4400 Stone Way N,Aid Response,02/12/2014 01:10:46 AM,47.65996,-122.342217,POINT (-122.342217 47.65996),F140015655
10054 63rd Av S,Medic Response,02/12/2014 01:12:35 AM,47.511126,-122.254703,POINT (-122.254703 47.511126),F140015656
328 Nw 85th St,Medic Response,02/12/2014 01:22:13 AM,47.690626,-122.36089,POINT (-122.36089 47.690626),F140015657
10416 5th Av Ne,Medic Response,02/12/2014 01:32:11 AM,47.704187,-122.323161,POINT (-122.323161 47.704187),F140015658
1501 30th Av,Automatic Medical Alarm,02/12/2014 02:00:58 AM,47.614105,-122.293639,POINT (-122.293639 47.614105),F140015659
3020 Ne 45th St,Trans to AMR,02/12/2014 02:01:24 AM,47.661246,-122.294561,POINT (-122.294561 47.661246),F140015660
1118 5th Av,Aid Response,02/12/2014 02:02:52 AM,47.60739,-122.332564,POINT (-122.332564 47.60739),F140015661
118 Bell St,Medic Response,02/12/2014 02:07:58 AM,47.613497,-122.346355,POINT (-122.346355 47.613497),F140015662
6th Av S / S Jackson St,Aid Response,02/12/2014 02:19:23 AM,47.599193,-122.326361,POINT (-122.326361 47.599193),F140015664
7547 32nd Av Ne,Medic Response,02/12/2014 02:25:05 AM,47.683468,-122.293709,POINT (-122.293709 47.683468),F140015665
2615 Sw Barton St,Aid Response,02/12/2014 02:32:55 AM,47.521023,-122.366095,POINT (-122.366095 47.521023),F140015666
1700 Belmont Av,Alarm Bell,02/12/2014 02:40:35 AM,47.616348,-122.324487,POINT (-122.324487 47.616348),F140015667
1106 Pike St,Medic Response,02/12/2014 02:51:51 AM,47.613494,-122.328845,POINT (-122.328845 47.613494),F140015670
318 2nd Av Et  S,Aid Response,02/12/2014 03:36:18 AM,47.6002,-122.330547,POINT (-122.330547 47.6002),F140015672
501 N 34th St,4RED - 2 + 1 + 1,02/12/2014 03:41:42 AM,47.649972,-122.352281,POINT (-122.352281 47.649972),F140015673
2821 S Walden St,Quick Dispatch Medic,02/12/2014 03:48:48 AM,47.572163,-122.296173,POINT (-122.296173 47.572163),F140015675
13507 Linden Av N,Medic Response,02/12/2014 04:12:58 AM,47.726889,-122.347714,POINT (-122.347714 47.726889),F140015676
Fremont Av N / N 36th St,Aid Response,02/12/2014 04:30:57 AM,47.651349,-122.349934,POINT (-122.349934 47.651349),F140015677
911 26th Av,Aid Response,02/12/2014 05:05:44 AM,47.610094,-122.298843,POINT (-122.298843 47.610094),F140015679
8846 37th Av Sw,Aid Response,02/12/2014 05:16:02 AM,47.524271,-122.37935,POINT (-122.37935 47.524271),F140015681
805 4th Av N,Trans to AMR,02/12/2014 05:36:01 AM,47.626322,-122.348863,POINT (-122.348863 47.626322),F140015682
10123 Cornell Av S,Medic Response,02/12/2014 05:59:13 AM,47.510159,-122.245097,POINT (-122.245097 47.510159),F140015685
1924 9th Av,Aid Response,02/12/2014 06:17:28 AM,47.615796,-122.334741,POINT (-122.334741 47.615796),F140015688
751 N 135th St,Automatic Medical Alarm,02/12/2014 06:35:15 AM,47.726864,-122.348004,POINT (-122.348004 47.726864),F140015689
9301 23rd Av Nw,"Medic Response, 7 per Rule",02/12/2014 06:46:31 AM,47.696247,-122.385566,POINT (-122.385566 47.696247),F140015691
10800 Renton Av S,Medic Response,02/12/2014 06:49:49 AM,47.503659,-122.251622,POINT (-122.251622 47.503659),F140015692
11 W Aloha St,Medic Response,02/12/2014 07:01:28 AM,47.627192,-122.356823,POINT (-122.356823 47.627192),F140015693
1511 3rd Av,Trans to AMR,02/12/2014 07:05:11 AM,47.609851,-122.337886,POINT (-122.337886 47.609851),F140015694
1115 Nw Market St,Medic Response,02/12/2014 07:10:49 AM,47.668662,-122.370893,POINT (-122.370893 47.668662),F140015695
7121 35th Av Nw,Automatic Fire Alarm Resd,02/12/2014 07:22:20 AM,47.680343,-122.402121,POINT (-122.402121 47.680343),F140015696
7750 11th Av Sw,Medic Response,02/12/2014 07:27:32 AM,47.53308,-122.349299,POINT (-122.349299 47.53308),F140015697
2118 30th Av S,Quick Dispatch Medic 7,02/12/2014 07:32:54 AM,47.584319,-122.294076,POINT (-122.294076 47.584319),F140015698
7310 10th Av Nw,Rescue Lock In/Out,02/12/2014 07:40:10 AM,47.681522,-122.369387,POINT (-122.369387 47.681522),F140015699
116 Fairview Av N,Medic Response,02/12/2014 07:56:24 AM,47.618693,-122.334256,POINT (-122.334256 47.618693),F140015703
6714 S 116th Pl,Medic Response,02/12/2014 08:02:44 AM,47.500491,-122.249759,POINT (-122.249759 47.500491),F140015704
Wb I90 At Tunnel,Motor Vehicle Accident Freeway,02/12/2014 08:03:34 AM,47.590516,-122.302426,POINT (-122.302426 47.590516),F140015705
MINOR AV N / THOMAS ST,Aid Response,02/12/2014 08:04:34 AM,47.620814,-122.332986,POINT (-122.332986 47.620814),F140015707
3727 S Alaska St,Medic Response,02/12/2014 08:14:50 AM,47.560746,-122.286443,POINT (-122.286443 47.560746),F140015709
2501 S Plum St,Medic Response,02/12/2014 08:19:28 AM,47.585484,-122.300306,POINT (-122.300306 47.585484),F140015712
6818 54th Av Ne,Aid Response,02/12/2014 08:25:43 AM,47.677729,-122.270265,POINT (-122.270265 47.677729),F140015715
6444 23rd Av S,Aid Response,02/12/2014 08:28:52 AM,47.544402,-122.304105,POINT (-122.304105 47.544402),F140015718
7301 Beacon Av S,Medic Response,02/12/2014 08:33:17 AM,47.536762,-122.293169,POINT (-122.293169 47.536762),F140015720
2720 E Madison St,Quick Dispatch Medic,02/12/2014 08:35:03 AM,47.623153,-122.296667,POINT (-122.296667 47.623153),F140015722
5608 32nd Av Sw,Medic Response,02/12/2014 08:41:28 AM,47.552067,-122.373629,POINT (-122.373629 47.552067),F140015723
1310 Alki Av Sw,Fire in Single Family Res,02/12/2014 08:48:19 AM,47.592996,-122.390827,POINT (-122.390827 47.592996),F140015725
3434 Beacon Av S,Investigate Out Of Service,02/12/2014 08:50:50 AM,47.572891,-122.308547,POINT (-122.308547 47.572891),F140015726
9800 4th Av Ne,Quick Dispatch Medic 7,02/12/2014 09:03:55 AM,47.699872,-122.324247,POINT (-122.324247 47.699872),F140015728
2317 13th Av E,Aid Response,02/12/2014 09:05:46 AM,47.639775,-122.315998,POINT (-122.315998 47.639775),F140015729
2401 Utah Av S,Medic Response,02/12/2014 09:08:51 AM,47.581888,-122.335125,POINT (-122.335125 47.581888),F140015730
2614 4th Av,Medic Response,02/12/2014 09:08:33 AM,47.617316,-122.347229,POINT (-122.347229 47.617316),F140015731
6951 M L King Jr Way S,Rescue Elevator,02/12/2014 09:24:03 AM,47.540236,-122.282824,POINT (-122.282824 47.540236),F140015732
2901 52nd Av Sw,Medic Response,02/12/2014 09:30:48 AM,47.578229,-122.397976,POINT (-122.397976 47.578229),F140015733
900 University St,Medic Response,02/12/2014 09:38:24 AM,47.61055,-122.329318,POINT (-122.329318 47.61055),F140015734
12002 Roosevelt Way Ne,Aid Response,02/12/2014 09:38:02 AM,47.71583,-122.318021,POINT (-122.318021 47.71583),F140015735
2418 West Viewmont Way W,Automatic Fire Alarm Resd,02/12/2014 09:56:25 AM,47.640724,-122.409626,POINT (-122.409626 47.640724),F140015736
3041 S Brighton St,Aid Response,02/12/2014 09:57:20 AM,47.541318,-122.292835,POINT (-122.292835 47.541318),F140015737
8660 Beacon Av S,Aid Response Yellow,02/12/2014 09:57:39 AM,47.524999,-122.287279,POINT (-122.287279 47.524999),F140015738
1700 Airport Way S,Medic Response,02/12/2014 10:02:36 AM,47.588225,-122.321391,POINT (-122.321391 47.588225),F140015740
3532 Ne 88th St,Aid Response Yellow,02/12/2014 10:06:21 AM,47.692373,-122.29037,POINT (-122.29037 47.692373),F140015741
6th Av / Pine St,Aid Response,02/12/2014 10:07:43 AM,47.612136,-122.335373,POINT (-122.335373 47.612136),F140015742
333 Elliott Av W,Aid Response,02/12/2014 10:08:07 AM,47.621458,-122.361882,POINT (-122.361882 47.621458),F140015743
3730 Sw Cloverdale St,Aid Response,02/12/2014 10:11:09 AM,47.526156,-122.380764,POINT (-122.380764 47.526156),F140015744
3925 Adams Ln Ne,Aid Response,02/12/2014 10:20:02 AM,47.654694,-122.316801,POINT (-122.316801 47.654694),F140015745
115 Bellevue Av E,Aid Response,02/12/2014 10:21:19 AM,47.618998,-122.326683,POINT (-122.326683 47.618998),F140015746
1432 Nw Market St,Aid Response,02/12/2014 10:21:58 AM,47.668666,-122.374419,POINT (-122.374419 47.668666),F140015747
1924 9th Av,Aid Response,02/12/2014 10:26:27 AM,47.615796,-122.334741,POINT (-122.334741 47.615796),F140015749
3600 SW ADMIRAL WAY,Aid Response,02/12/2014 10:27:13 AM,47.580427,-122.376806,POINT (-122.376806 47.580427),F140015750
601 Broadway,Rescue Elevator,02/12/2014 10:27:43 AM,47.607218,-122.320752,POINT (-122.320752 47.607218),F140015751
13539 Linden Av N,Aid Response,02/12/2014 10:33:09 AM,47.727035,-122.347716,POINT (-122.347716 47.727035),F140015757
11019 Arroyo Beach Pl Sw,Automatic Medical Alarm,02/12/2014 10:35:20 AM,47.50395,-122.387074,POINT (-122.387074 47.50395),F140015758
500 5th Av,Medic Response,02/12/2014 10:37:02 AM,47.602985,-122.328535,POINT (-122.328535 47.602985),F140015760
5300 24th Av Ne,Aid Response,02/12/2014 10:44:35 AM,47.66707,-122.301946,POINT (-122.301946 47.66707),F140015761
2329 4th Av,Aid Response,02/12/2014 11:01:32 AM,47.615589,-122.344306,POINT (-122.344306 47.615589),F140015762
11301 3rd Av Ne,Medic Response,02/12/2014 11:05:06 AM,47.71049,-122.326004,POINT (-122.326004 47.71049),F140015764
301 2nd Av S,Medic Response,02/12/2014 11:05:51 AM,47.600032,-122.331573,POINT (-122.331573 47.600032),F140015765
1900 43rd Av E,Aid Response,02/12/2014 11:08:28 AM,47.635758,-122.277129,POINT (-122.277129 47.635758),F140015766
2721 4th Av,Quick Dispatch Medic,02/12/2014 11:10:34 AM,47.617908,-122.34823,POINT (-122.34823 47.617908),F140015767
12360 Lake City Way Ne,Medic Response,02/12/2014 11:20:05 AM,47.717995,-122.295993,POINT (-122.295993 47.717995),F140015768
803 S Lane St,Aid Response,02/12/2014 11:22:39 AM,47.59667,-122.32229,POINT (-122.32229 47.59667),F140015769
1800 Amherst Pl W,Medic Response,02/12/2014 11:29:01 AM,47.635168,-122.388863,POINT (-122.388863 47.635168),F140015770
14050 19th Av Ne,Aid Response,02/12/2014 11:29:29 AM,47.73056,-122.308661,POINT (-122.308661 47.73056),F140015771
910 4th Av,Medic Response,02/12/2014 11:31:20 AM,47.60544,-122.332317,POINT (-122.332317 47.60544),F140015772
611 12th Av S,Medic Response,02/12/2014 11:37:35 AM,47.597406,-122.317228,POINT (-122.317228 47.597406),F140015773
1902 2nd Av,Aid Response,02/12/2014 11:41:25 AM,47.610972,-122.340465,POINT (-122.340465 47.610972),F140015774
800 Convention Pl,4RED - 2 + 1 + 1,02/12/2014 11:42:22 AM,47.61145,-122.331546,POINT (-122.331546 47.61145),F140015775
2001 8th Av,Aid Response,02/12/2014 11:43:24 AM,47.615721,-122.336595,POINT (-122.336595 47.615721),F140015777
1710 Nw 57th St,Aid Response,02/12/2014 11:44:14 AM,47.670175,-122.378984,POINT (-122.378984 47.670175),F140015780
3800 S Willow St,Aid Response,02/12/2014 11:54:03 AM,47.540688,-122.2848,POINT (-122.2848 47.540688),F140015786
800 Jefferson St,Medic Response,02/12/2014 11:54:17 AM,47.604377,-122.325207,POINT (-122.325207 47.604377),F140015787
1118 5th Av,Automatic Medical Alarm,02/12/2014 12:01:13 PM,47.60739,-122.332564,POINT (-122.332564 47.60739),F140015789
1942 Westlake Av,Aid Response,02/12/2014 12:01:40 PM,47.61409,-122.337592,POINT (-122.337592 47.61409),F140015790
820 Nw 95th St,Medic Response,02/12/2014 12:04:16 PM,47.697867,-122.367016,POINT (-122.367016 47.697867),F140015791
8720 14th Av S,Medic Response,02/12/2014 12:07:25 PM,47.525419,-122.314927,POINT (-122.314927 47.525419),F140015793
6025 Lanham Pl Sw,Aid Response,02/12/2014 12:08:36 PM,47.547875,-122.373614,POINT (-122.373614 47.547875),F140015794
1130 Nw 54th St,Aid Response,02/12/2014 12:12:09 PM,47.667885,-122.371036,POINT (-122.371036 47.667885),F140015795
5306 18th Av S,Aid Response,02/12/2014 12:15:51 PM,47.554702,-122.309859,POINT (-122.309859 47.554702),F140015796
3232 Nw 54th St,Automatic Medical Alarm,02/12/2014 12:18:45 PM,47.66746,-122.399718,POINT (-122.399718 47.66746),F140015798
500 Boren Av N,Aid Response,02/12/2014 12:23:14 PM,47.623199,-122.335838,POINT (-122.335838 47.623199),F140015799
Wb I90 At Rainier,Motor Vehicle Accident Freeway,02/12/2014 12:23:10 PM,47.590802,-122.309163,POINT (-122.309163 47.590802),F140015800
