PdId,IncidntNum,Incident Code,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,location,SF Find Neighborhoods 2 2,Current Police Districts 2 2,Current Supervisor Districts 2 2,Analysis Neighborhoods 2 2,DELETE - Fire Prevention Districts 2 2,DELETE - Police Districts 2 2,DELETE - Supervisor Districts 2 2,DELETE - Zip Codes 2 2,DELETE - Neighborhoods 2 2,DELETE - 2017 Fix It Zones 2 2,Civic Center Harm Reduction Project Boundary 2 2,Fix It Zones as of 2017-11-06  2 2,DELETE - HSOC Zones 2 2,Fix It Zones as of 2018-02-07 2 2,"CBD, BID and GBD Boundaries as of 2017 2 2","Areas of Vulnerability, 2016 2 2",Central Market/Tenderloin Boundary 2 2,Central Market/Tenderloin Boundary Polygon - Updated 2 2,HSOC Zones as of 2018-06-05 2 2,OWED Public Spaces 2 2,Neighborhoods 2
9050566206244,090505662,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,05/15/2009,12:00,SOUTHERN,NONE,200 Block of TOWNSEND ST,-122.393460595106,37.778367882018,POINT (-122.39346059510602 37.778367882018),32,1,10,34,6,2,9,28856,34,,,,,,,2,,,,,32
8078913307055,080789133,07055,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Sunday,07/27/2008,10:57,MISSION,NONE,14TH ST / TRAINOR ST,-122.414541886171,37.7686029130626,POINT (-122.414541886171 37.7686029130626),53,3,2,20,8,4,7,28853,19,,,,3,,,2,,,3,,53
8111940207020,081119402,07020,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,10/19/2008,06:00,BAYVIEW,NONE,1000 Block of OAKDALE AV,-122.380348349699,37.7288276251864,POINT (-122.380348349699 37.7288276251864),78,2,9,1,10,3,8,58,1,,,,,,,2,,,,,78
4121565827195,041215658,27195,TRESPASS,TRESPASSING,Sunday,10/24/2004,02:30,NORTHERN,NONE,300 Block of LAGUNA ST,-122.425773080744,37.7743742379313,POINT (-122.425773080744 37.7743742379313),26,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,26
10065378904138,100653789,04138,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Friday,07/16/2010,21:00,NORTHERN,"ARREST, BOOKED",0 Block of SANCHEZ ST,-122.431342864403,37.7684539072982,POINT (-122.43134286440302 37.7684539072982),28,7,5,5,15,9,5,28862,3,18,,20,,20,,1,,,5,,28
9106471206304,091064712,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Thursday,10/15/2009,11:45,SOUTHERN,NONE,400 Block of MARKET ST,-122.398623347456,37.7912863462309,POINT (-122.398623347456 37.7912863462309),108,6,10,8,12,2,9,28855,6,,,,,,,1,,,,,108
10088872606151,100888726,06151,LARCENY/THEFT,GRAND THEFT FROM PERSON,Friday,09/24/2010,15:30,CENTRAL,NONE,1400 Block of POWELL ST,-122.410430036088,37.7978968779038,POINT (-122.41043003608802 37.7978968779038),107,6,3,6,3,1,10,308,4,,,,,,,2,,,,,107
9040242207021,090402422,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,04/15/2009,21:30,INGLESIDE,NONE,200 Block of GOLDMINE DR,-122.438907592889,37.74174733679,POINT (-122.438907592889 37.74174733679),57,9,5,10,2,7,5,63,7,,,,,,,1,,,,,57
6016358503064,060163585,03064,ROBBERY,ROBBERY OF A BANK WITH BODILY FORCE,Sunday,02/12/2006,11:07,MISSION,NONE,2700 Block of MISSION ST,-122.41844919178,37.7530267515876,POINT (-122.41844919178001 37.7530267515876),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
6135645864080,061356458,64080,SUSPICIOUS OCC,SUSPICIOUS PERSON,Friday,12/22/2006,20:15,TENDERLOIN,NONE,0 Block of JONES ST,-122.412192555721,37.7816045741252,POINT (-122.412192555721 37.7816045741252),20,5,10,36,7,10,9,28852,36,17,1,18,1,18,6,2,1,1,1,,20
7060688215150,070606882,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Friday,06/15/2007,12:15,TENDERLOIN,DISTRICT ATTORNEY REFUSES TO PROSECUTE,300 Block of EDDY ST,-122.412930522059,37.7838344374141,POINT (-122.412930522059 37.7838344374141),20,5,10,36,7,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
12050222968030,120502229,68030,NON-CRIMINAL,COURTESY REPORT,Monday,06/25/2012,07:00,CENTRAL,NONE,900 Block of MASON ST,-122.410845624227,37.7923158747647,POINT (-122.41084562422698 37.7923158747647),16,6,3,21,5,1,10,28857,21,,,,,,,1,,,,,16
5131142807021,051311428,07021,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,11/19/2005,21:00,NORTHERN,"ARREST, BOOKED",600 Block of FELL ST,-122.428549892175,37.7751580169075,POINT (-122.42854989217501 37.7751580169075),22,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,22
8130266371000,081302663,71000,NON-CRIMINAL,LOST PROPERTY,Thursday,05/01/2008,00:01,TARAVAL,NONE,1900 Block of 32ND AV,-122.490134243011,37.7508121533235,POINT (-122.490134243011 37.7508121533235),39,10,7,35,1,8,3,29491,35,,,,,,,1,,,,,39
10037025606304,100370256,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,04/21/2010,14:00,SOUTHERN,NONE,1600 Block of MARKET ST,-122.422188261426,37.7726948236861,POINT (-122.42218826142599 37.7726948236861),32,1,10,20,8,2,9,28853,19,,1,,,,,2,,,,,32
12084503505013,120845035,05013,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Friday,10/19/2012,05:50,SOUTHERN,NONE,300 Block of KING ST,-122.395021745914,37.7753128522284,POINT (-122.395021745914 37.7753128522284),34,1,10,4,6,2,9,310,20,,,,,,,1,,,,,34
6015731265015,060157312,65015,OTHER OFFENSES,TRAFFIC VIOLATION,Friday,02/10/2006,15:35,MISSION,"ARREST, CITED",19TH ST / MISSION ST,-122.419208249507,37.7602340753605,POINT (-122.419208249507 37.7602340753605),53,3,2,20,2,4,7,28859,19,13,,15,3,15,,2,,,3,,53
3049334004134,030493340,04134,ASSAULT,BATTERY,Sunday,04/27/2003,17:50,NORTHERN,"ARREST, BOOKED",600 Block of LARCH ST,-122.428129865519,37.7814240041364,POINT (-122.428129865519 37.7814240041364),97,4,11,39,7,9,11,29490,41,,,,,,,2,,,,,97
10088482109027,100884821,09027,OTHER OFFENSES,FALSE PERSONATION,Wednesday,09/22/2010,00:01,TENDERLOIN,NONE,100 Block of TAYLOR ST,-122.410928353347,37.7836778741124,POINT (-122.410928353347 37.7836778741124),20,5,10,36,14,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
10073767815150,100737678,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,08/11/2010,20:00,BAYVIEW,NONE,0 Block of WATCHMAN WY,-122.395251009931,37.7553443519568,POINT (-122.39525100993102 37.7553443519568),54,2,9,26,10,3,8,28856,29,,,,,,,2,,,,,54
3089048926142,030890489,26142,KIDNAPPING,FALSE IMPRISONMENT,Sunday,07/27/2003,18:55,CENTRAL,"ARREST, BOOKED",600 Block of TAYLOR ST,-122.41185703254,37.7883235449904,POINT (-122.41185703254001 37.7883235449904),50,6,3,21,5,1,10,28852,21,,,,,,,2,,,,,50
7036156928150,070361569,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,04/08/2007,16:00,CENTRAL,NONE,1000 Block of LOMBARD ST,-122.418548338768,37.8021136437211,POINT (-122.418548338768 37.8021136437211),107,6,6,32,5,1,1,28858,32,,,,,,,1,,,,16,107
6113302427170,061133024,27170,OTHER OFFENSES,RESISTING ARREST,Monday,10/23/2006,21:39,MISSION,"ARREST, BOOKED",900 Block of POTRERO AV,-122.406604919508,37.7571580431915,POINT (-122.406604919508 37.7571580431915),54,3,9,20,10,4,8,28859,19,,,,3,,,2,,,3,,54
12014186172000,120141861,72000,NON-CRIMINAL,FOUND PROPERTY,Monday,02/20/2012,01:00,NORTHERN,NONE,500 Block of PAGE ST,-122.429836242427,37.77319578686,POINT (-122.429836242427 37.77319578686),26,4,11,9,7,9,11,29492,10,,,,,,,1,,,,,26
8607399406374,086073994,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Monday,10/13/2008,01:30,BAYVIEW,NONE,3RD ST / 20TH ST,-122.388559411328,37.7604929243617,POINT (-122.388559411328 37.7604929243617),55,2,9,26,10,3,8,28856,29,20,,22,,22,14,1,,,,,55
13616097206374,136160972,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,08/15/2013,16:30,SOUTHERN,NONE,1500 Block of HOWARD ST,-122.415881424989,37.7727413124227,POINT (-122.415881424989 37.7727413124227),32,1,10,20,8,2,9,28853,19,,1,,1,,,2,,,1,,32
4099024505013,040990245,05013,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Sunday,08/29/2004,17:00,NORTHERN,NONE,2000 Block of BROADWAY ST,-122.430838378403,37.7948418077407,POINT (-122.43083837840301 37.7948418077407),102,4,6,30,13,9,1,29490,27,,,,,,,1,,,,,102
10087510930210,100875109,30210,OTHER OFFENSES,VIOLATION OF PARK CODE,Tuesday,09/21/2010,06:29,RICHMOND,NONE,500 Block of JOHNFKENNEDY DR,-122.466204667893,37.7725405391593,POINT (-122.466204667893 37.7725405391593),9,8,4,12,11,6,2,54,8,,,,,,,1,,,,,9
8063659019057,080636590,19057,ASSAULT,THREATS AGAINST LIFE,Wednesday,06/18/2008,09:31,SOUTHERN,NONE,KING ST / 4TH ST,-122.394102624525,37.7763827130285,POINT (-122.39410262452499 37.7763827130285),34,1,10,4,6,2,9,28856,20,,,,,,,1,,,,,34
10109406105014,101094061,05014,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Friday,11/26/2010,00:02,CENTRAL,"ARREST, BOOKED",500 Block of TAYLOR ST,-122.411480979759,37.7871148303418,POINT (-122.41148097975899 37.7871148303418),50,6,3,36,5,1,10,28852,36,,,,,,5,2,,,,,50
11052936806360,110529368,06360,LARCENY/THEFT,ATTEMPTED SHOPLIFTING,Friday,07/01/2011,16:06,CENTRAL,NONE,1000 Block of BUSH ST,-122.414576897,37.7894768075723,POINT (-122.414576897 37.789476807572306),50,6,3,21,5,1,10,28858,21,,,,,,,1,,,,,50
5080220462030,050802204,62030,WARRANTS,ENROUTE TO PAROLE OFFICER,Monday,07/18/2005,15:30,SOUTHERN,"ARREST, BOOKED",0 Block of NATOMA ST,-122.397662188962,37.7880260064614,POINT (-122.397662188962 37.7880260064614),32,1,10,8,12,2,9,28855,6,,,,,,3,1,,,,,32
13093306265010,130933062,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,11/03/2013,08:17,TENDERLOIN,"ARREST, BOOKED",JONES ST / OFARRELL ST,-122.412970537591,37.7857883766888,POINT (-122.412970537591 37.7857883766888),20,5,10,36,7,10,9,28852,36,,,,,,6,2,1,1,,,20
6134625564020,061346255,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,12/20/2006,05:02,TENDERLOIN,NONE,100 Block of EDDY ST,-122.410157073911,37.7842973843312,POINT (-122.41015707391101 37.7842973843312),20,5,10,36,14,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
4138932264020,041389322,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Tuesday,12/07/2004,11:24,SOUTHERN,PSYCHOPATHIC CASE,1500 Block of HOWARD ST,-122.416667284185,37.772123277472,POINT (-122.416667284185 37.772123277472),32,1,10,20,8,2,9,28853,19,,1,,1,,,2,1,1,1,,32
11067936164020,110679361,64020,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,08/24/2011,14:53,CENTRAL,PSYCHOPATHIC CASE,1000 Block of BUSH ST,-122.414576897,37.7894768075723,POINT (-122.414576897 37.789476807572306),50,6,3,21,5,1,10,28858,21,,,,,,,1,,,,,50
6116067926142,061160679,26142,KIDNAPPING,FALSE IMPRISONMENT,Monday,10/30/2006,21:23,SOUTHERN,"ARREST, BOOKED",1000 Block of MISSION ST,-122.40989282029,37.7801134973164,POINT (-122.40989282028998 37.7801134973164),32,1,10,34,14,2,9,28853,34,24,1,6,1,6,7,2,1,1,1,,32
8096550915150,080965509,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,09/11/2008,14:33,NORTHERN,NONE,1900 Block of GREENWICH ST,-122.43178467707,37.7995265853422,POINT (-122.43178467706998 37.7995265853422),15,4,6,13,13,9,1,57,17,,,,,,,1,,,,,15
9075960906243,090759609,06243,LARCENY/THEFT,PETTY THEFT FROM LOCKED AUTO,Sunday,07/26/2009,18:20,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401560967513,37.7840888680389,POINT (-122.401560967513 37.7840888680389),32,1,10,34,6,2,9,28853,34,,,,,,4,2,,,,,32
6039208506374,060392085,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,03/17/2006,15:00,SOUTHERN,NONE,700 Block of HOWARD ST,-122.401560967513,37.7840888680389,POINT (-122.401560967513 37.7840888680389),32,1,10,34,6,2,9,28853,34,,,,,,4,2,,,,,32
9097338205073,090973382,05073,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Sunday,09/20/2009,18:30,NORTHERN,NONE,2400 Block of FRANCISCO ST,-122.44555304859,37.8006433397575,POINT (-122.44555304859001 37.8006433397575),17,4,6,13,13,9,1,57,17,,,,,,,1,,,,,17
4065087506244,040650875,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,05/29/2004,20:00,PARK,NONE,SCOTT ST / ELM ST,-122.436980360177,37.7794025874351,POINT (-122.43698036017702 37.7794025874351),97,4,11,39,15,5,11,29490,41,,,,,,,1,,,,,97
8063287765016,080632877,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Tuesday,06/17/2008,12:00,INGLESIDE,"ARREST, CITED",RAYMOND AV / DELTA ST,-122.409195334935,37.7137978173502,POINT (-122.40919533493502 37.7137978173502),75,9,9,40,9,7,8,309,39,,,,,,,2,,,,,75
13107141515200,131071415,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,12/21/2013,03:30,TARAVAL,"ARREST, BOOKED",GENEVA AV / LOUISBURG ST,-122.449293553642,37.7217527657015,POINT (-122.449293553642 37.7217527657015),81,10,8,24,9,8,4,28861,24,,,,,,,2,,,,,81
5062465071000,050624650,71000,NON-CRIMINAL,LOST PROPERTY,Friday,06/03/2005,15:00,SOUTHERN,NONE,5TH ST / MARKET ST,-122.408068345155,37.7839916767932,POINT (-122.408068345155 37.7839916767932),19,5,10,36,12,2,9,28853,36,17,1,18,,18,7,2,1,1,,35,19
12035092109015,120350921,09015,FORGERY/COUNTERFEITING,"CHECKS, FORGERY (FELONY)",Friday,04/27/2012,14:25,NORTHERN,NONE,700 Block of GOLDEN GATE AV,-122.422935627442,37.780768561095,POINT (-122.42293562744202 37.780768561095),100,4,11,39,7,9,11,28852,41,,1,,1,,,2,,,1,,100
12086737430007,120867374,30007,OTHER OFFENSES,"PERMIT VIOLATION, ENTERTAINMENT",Saturday,10/27/2012,14:00,NORTHERN,NONE,100 Block of CHURCH ST,-122.429080297019,37.7681979747465,POINT (-122.429080297019 37.7681979747465),28,7,5,5,7,9,5,28862,3,18,,20,5,20,9,1,,,5,,28
6014217513070,060142175,13070,PROSTITUTION,SOLICITS TO VISIT HOUSE OF PROSTITUTION,Tuesday,02/07/2006,17:20,MISSION,"ARREST, BOOKED",SHOTWELL ST / 17TH ST,-122.416230392543,37.7636337702985,POINT (-122.41623039254301 37.7636337702985),53,3,2,20,8,4,7,28859,19,12,,14,3,14,,2,,,3,,53
11092692406304,110926924,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Friday,11/11/2011,16:00,CENTRAL,NONE,1100 Block of TAYLOR ST,-122.412715991184,37.7932211171428,POINT (-122.412715991184 37.7932211171428),16,6,3,21,3,1,10,28857,21,,,,,,,1,,,,,16
7038626665016,070386266,65016,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Monday,04/16/2007,08:45,CENTRAL,"ARREST, CITED",JACKSON ST / DAVIS ST,-122.398338382765,37.7970921135319,POINT (-122.398338382765 37.7970921135319),77,6,3,8,3,1,10,28860,6,,,,,,,1,,,,,77
4117091105013,041170911,05013,BURGLARY,"BURGLARY OF APARTMENT HOUSE, UNLAWFUL ENTRY",Monday,10/11/2004,23:59,NORTHERN,NONE,2400 Block of POLK ST,-122.422501238508,37.7992278737045,POINT (-122.422501238508 37.7992278737045),107,4,6,32,13,9,1,28858,32,,,,,,,1,,,,,107
12046933409320,120469334,09320,FRAUD,"CREDIT CARD, THEFT BY USE OF",Thursday,06/14/2012,01:00,TARAVAL,NONE,3000 Block of SAN JOSE AV,-122.457441212767,37.7098427794823,POINT (-122.457441212767 37.7098427794823),66,10,1,28,9,8,6,28861,25,,,,,,,2,,,,,66
6053748506244,060537485,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,05/20/2006,20:00,NORTHERN,NONE,600 Block of EDDY ST,-122.418382008607,37.7832583770949,POINT (-122.418382008607 37.7832583770949),20,5,10,36,7,9,9,28858,36,,1,,,,,2,1,1,,,20
6004142007055,060041420,07055,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Wednesday,01/11/2006,16:10,CENTRAL,NONE,300 Block of POST ST,-122.407591091073,37.7883401187101,POINT (-122.407591091073 37.7883401187101),19,6,3,8,5,1,10,28852,6,10,,12,,12,5,2,,,,,19
13101130815300,131011308,15300,SECONDARY CODES,PREJUDICE-BASED INCIDENT,Thursday,11/28/2013,14:00,BAYVIEW,NONE,1000 Block of LECONTE AV,-122.396976655931,37.7186167492521,POINT (-122.396976655931 37.7186167492521),88,2,9,1,10,3,8,58,1,,,,,,,1,,,,,88
3083990462010,030839904,62010,WARRANTS,ENROUTE TO U.S. MARSHALL,Tuesday,07/15/2003,08:23,BAYVIEW,"ARREST, BOOKED",0 Block of MIDDLE POINT RD,-122.379308975095,37.737235090406,POINT (-122.379308975095 37.737235090406),76,2,9,1,10,3,8,58,1,,,,,,,2,,,,,76
9010565406244,090105654,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/29/2009,13:30,BAYVIEW,NONE,17TH ST / RHODEISLAND ST,-122.402564529639,37.7647808589578,POINT (-122.402564529639 37.7647808589578),54,1,9,26,8,3,8,28856,29,,,,,,,1,,,,,54
11042308306304,110423083,06304,LARCENY/THEFT,GRAND THEFT FROM A BUILDING,Wednesday,05/25/2011,17:15,INGLESIDE,NONE,0 Block of PHELAN AV,-122.452289660492,37.7256933575703,POINT (-122.45228966049201 37.7256933575703),95,9,8,41,9,7,4,28861,40,,,,,,13,1,,,,,95
9611369306244,096113693,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,11/11/2009,00:30,SOUTHERN,NONE,HOWARD ST / 9TH ST,-122.413163134276,37.7749926445385,POINT (-122.413163134276 37.7749926445385),32,1,10,34,8,2,9,28853,34,,1,,1,,,2,1,1,1,,32
3098768819057,030987688,19057,ASSAULT,THREATS AGAINST LIFE,Wednesday,08/20/2003,20:14,SOUTHERN,NONE,1100 Block of MARKET ST,-122.413564091744,37.779514030063,POINT (-122.413564091744 37.779514030063),32,5,10,34,8,2,9,28853,34,3,1,3,1,3,7,2,1,1,1,35,32
3050865404013,030508654,04013,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Thursday,05/01/2003,02:30,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.415754575208,37.780719182394,POINT (-122.415754575208 37.780719182394),21,5,10,36,7,10,9,28852,36,,1,,1,,6,2,1,1,1,,21
10081214571000,100812145,71000,NON-CRIMINAL,LOST PROPERTY,Friday,09/03/2010,00:05,NORTHERN,NONE,3100 Block of OCTAVIA ST,-122.429502384369,37.801184163232,POINT (-122.429502384369 37.801184163232),17,4,6,13,13,9,1,57,17,,,,,,,1,,,,,17
6124104727195,061241047,27195,TRESPASS,TRESPASSING,Tuesday,11/21/2006,10:37,BAYVIEW,"ARREST, BOOKED",900 Block of CONNECTICUT ST,-122.397201937993,37.7535351242762,POINT (-122.397201937993 37.7535351242762),54,2,9,26,10,3,8,28856,29,,,,,,,2,,,,,54
4053703571010,040537035,71010,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,05/03/2004,13:00,MISSION,NONE,200 Block of HARTFORD ST,-122.43359736099,37.7585437043023,POINT (-122.43359736098999 37.7585437043023),115,3,5,5,2,4,5,28862,3,,,,,,,1,,,5,,115
10601777306374,106017773,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Friday,02/05/2010,11:00,BAYVIEW,NONE,3800 Block of 3RD ST,-122.387939452192,37.7422600519555,POINT (-122.38793945219199 37.7422600519555),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
7015448319057,070154483,19057,ASSAULT,THREATS AGAINST LIFE,Friday,02/09/2007,13:00,RICHMOND,NONE,600 Block of 32ND AV,-122.491956779206,37.7768766735218,POINT (-122.491956779206 37.776876673521805),8,8,4,29,11,6,2,55,26,,,,,,,1,,,,,8
10009236928150,100092369,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/28/2010,10:00,BAYVIEW,NONE,0 Block of OSCEOLA LN,-122.383187458704,37.7316757960484,POINT (-122.383187458704 37.7316757960484),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
4131976115150,041319761,15150,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,11/18/2004,20:56,SOUTHERN,NONE,200 Block of 10TH ST,-122.413630198789,37.773377192418,POINT (-122.413630198789 37.773377192418),32,1,10,34,8,2,9,28853,34,,1,,1,,,2,,,1,,32
9038075965010,090380759,65010,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Saturday,04/11/2009,22:40,TENDERLOIN,"ARREST, BOOKED",200 Block of JONES ST,-122.412573643201,37.7834687204586,POINT (-122.41257364320099 37.7834687204586),20,5,10,36,7,10,9,28852,36,17,1,18,,18,6,2,1,1,,,20
5028908804134,050289088,04134,ASSAULT,BATTERY,Monday,03/14/2005,21:00,SOUTHERN,"ARREST, BOOKED",800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
11093677906221,110936779,06221,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Monday,11/21/2011,22:00,BAYVIEW,NONE,1400 Block of INNES AV,-122.386100703211,37.7380020117208,POINT (-122.38610070321099 37.7380020117208),86,2,9,1,10,3,8,58,1,,,,,,,2,,,,,86
13034176619057,130341766,19057,ASSAULT,THREATS AGAINST LIFE,Wednesday,04/24/2013,09:30,BAYVIEW,NONE,3RD ST / PALOU AV,-122.390971734551,37.7340152180723,POINT (-122.390971734551 37.7340152180723),87,2,9,1,10,3,8,58,1,11,,13,,13,,2,,,,,87
11082986764085,110829867,64085,SUSPICIOUS OCC,INVESTIGATIVE DETENTION,Friday,10/14/2011,14:59,SOUTHERN,NONE,800 Block of BRYANT ST,-122.403404791479,37.775420706711,POINT (-122.40340479147902 37.775420706711),32,1,10,34,14,2,9,28853,34,,,,,,,2,,,,,32
6108196228165,061081962,28165,VANDALISM,"MALICIOUS MISCHIEF, GRAFFITI",Friday,09/15/2006,21:00,CENTRAL,NONE,100 Block of JOICE ST,-122.408519033345,37.7926081873558,POINT (-122.408519033345 37.7926081873558),16,6,3,6,3,1,10,28857,4,,,,,,,2,,,,,16
5035992606374,050359926,06374,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,03/16/2005,11:00,SOUTHERN,NONE,200 Block of 1ST ST,-122.395281410379,37.7878577533322,POINT (-122.395281410379 37.7878577533322),32,1,10,8,6,2,9,28855,6,,,,,,3,1,,,,,32
9007627119015,090076271,19015,OTHER OFFENSES,DISRUPTS SCHOOL ACTIVITIES,Wednesday,01/21/2009,13:30,TARAVAL,NONE,2200 Block of 14TH AV,-122.470359608661,37.7460753397163,POINT (-122.470359608661 37.7460753397163),44,10,8,41,1,8,4,29491,40,,,,,,,1,,,,,44
7106865928150,071068659,28150,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,10/18/2007,10:59,PARK,NONE,1500 Block of 5TH AV,-122.461025435345,37.7599225690097,POINT (-122.46102543534498 37.7599225690097),110,7,8,14,15,5,4,56,12,,,,,,,1,,,,,110
8027953215200,080279532,15200,SECONDARY CODES,DOMESTIC VIOLENCE,Saturday,03/15/2008,18:00,CENTRAL,"ARREST, BOOKED",500 Block of BROADWAY ST,-122.405862214655,37.7979117105028,POINT (-122.40586221465499 37.7979117105028),106,6,3,23,3,1,10,308,23,21,,23,,23,1,2,,,,,106
9123322405011,091233224,05011,BURGLARY,"BURGLARY OF APARTMENT HOUSE, FORCIBLE ENTRY",Tuesday,12/01/2009,08:00,NORTHERN,NONE,500 Block of WEBSTER ST,-122.429344544489,37.7753529596691,POINT (-122.429344544489 37.7753529596691),22,4,11,9,7,9,11,28852,10,,,,,,,1,,,,,22
6013721774000,060137217,74000,MISSING PERSON,MISSING ADULT,Sunday,02/05/2006,18:00,SOUTHERN,LOCATED,400 Block of BEALE ST,-122.390442417378,37.7867889414482,POINT (-122.390442417378 37.7867889414482),30,1,10,8,6,2,9,28855,6,,,,,,3,1,,,,,30
6009937204134,060099372,04134,ASSAULT,BATTERY,Thursday,01/26/2006,15:10,TENDERLOIN,NONE,400 Block of OFARRELL ST,-122.412569415086,37.7858955061569,POINT (-122.412569415086 37.7858955061569),20,5,10,36,5,10,9,28852,36,,,,,,6,2,1,1,,,20
6010311116020,060103111,16020,DRUG/NARCOTIC,PLANTING/CULTIVATING MARIJUANA,Friday,01/27/2006,11:59,RICHMOND,NONE,2500 Block of SUTTER ST,-122.442364696255,37.7848750530811,POINT (-122.442364696255 37.7848750530811),103,8,11,15,15,6,11,29490,13,,,,,,,2,,,,,103
7608111706244,076081117,06244,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,10/31/2007,00:01,NORTHERN,NONE,OCTAVIA ST / PINE ST,-122.427062664511,37.7887865149028,POINT (-122.427062664511 37.7887865149028),102,4,11,30,13,9,11,28858,27,,,,,,,1,,,,,102
8083665926170,080836659,26170,OTHER OFFENSES,PROBATION VIOLATION,Saturday,08/09/2008,09:29,TENDERLOIN,"ARREST, BOOKED",200 Block of MCALLISTER ST,-122.415754575208,37.780719182394,POINT (-122.415754575208 37.780719182394),21,5,10,36,7,10,9,28852,36,,1,,1,,6,2,1,1,1,,21
3019006304063,030190063,04063,ASSAULT,MAYHEM WITH A DEADLY WEAPON,Friday,02/14/2003,06:00,MISSION,NONE,2800 Block of MISSION ST,-122.418296094437,37.7514284856786,POINT (-122.418296094437 37.7514284856786),53,3,2,20,2,4,7,28859,19,,,,3,,,2,,,3,,53
10041155915095,100411559,15095,NON-CRIMINAL,TARASOFF REPORT,Wednesday,05/05/2010,09:30,MISSION,NONE,900 Block of POTRERO AV,-122.406604919508,37.7571580431915,POINT (-122.406604919508 37.7571580431915),54,3,9,20,10,4,8,28859,19,,,,3,,,2,,,3,,54
12006635009164,120066350,09164,FRAUD,"ACCESS CARD INFORMATION, THEFT OF",Tuesday,01/24/2012,16:00,SOUTHERN,"ARREST, BOOKED",800 Block of MARKET ST,-122.407633520742,37.7841893501425,POINT (-122.40763352074198 37.7841893501425),32,5,10,34,12,2,9,28853,34,17,1,18,,18,5,2,,,,35,32
