standardCode,networkType,groundElevation,NAME,locationRoad,pointID,elementType
162217,YS,8.05,YS4524440014,滨江滨海路,YS4524440014,雨水篦
162217,YS,10.14,YS4484620017,滨江滨海路,YS4484620017,雨水篦
162217,YS,9.46,YS4494560033,滨江滨海路,YS4494560033,雨水篦
162217,YS,9.15,YS4504510017,滨江滨海路,YS4504510017,雨水篦
162217,YS,8.68,YS4504520027,滨江滨海路,YS4504520027,雨水篦
162217,YS,8.77,YS4504500024,滨江滨海路,YS4504500024,雨水篦
162217,YS,8.95,YS4494550009,滨江滨海路,YS4494550009,雨水篦
162217,YS,9.81,YS4494570023,滨江滨海路,YS4494570023,雨水篦
162217,YS,7.64,YS4514480009,滨江滨海路,YS4514480009,雨水篦
162217,YS,7.53,YS4524450019,滨江滨海路,YS4524450019,雨水篦
162217,YS,7.44,YS4534430019,滨江滨海路,YS4534430019,雨水篦
162217,YS,8.84,YS4564400050,滨江滨海路,YS4564400050,雨水篦
162217,YS,7.66,YS4514480018,滨江滨海路,YS4514480018,雨水篦
162217,YS,7.66,YS4514480042,滨江滨海路,YS4514480042,雨水篦
162217,YS,7.91,YS4544410002,滨江滨海路,YS4544410002,雨水篦
162217,YS,7.87,YS4534440023,滨江滨海路,YS4534440023,雨水篦
162217,YS,7.49,YS4534430055,滨江滨海路,YS4534430055,雨水篦
162217,YS,7.59,YS4594370002,滨江滨海路,YS4594370002,雨水篦
162217,YS,7.35,YS4614360021,滨江滨海路,YS4614360021,雨水篦
162217,YS,5.34,YS4614370003,滨江滨海路,YS4614370003,雨水篦
162217,YS,8.77,YS4504530019,滨江滨海路,YS4504530019,雨水篦
162217,YS,9.16,YS4504530014,滨江滨海路,YS4504530014,雨水篦
162217,YS,10.5,YS4494590031,滨江滨海路,YS4494590031,雨水篦
162217,YS,10.09,YS4494570039,滨江滨海路,YS4494570039,雨水篦
162217,YS,8.82,YS4554410039,滨江滨海路,YS4554410039,雨水篦
162217,YS,10.29,YS4494590011,滨江滨海路,YS4494590011,雨水篦
162217,YS,7.62,YS4534440003,滨江滨海路,YS4534440003,雨水篦
162217,YS,9.8,YS4484630009,滨江滨海路,YS4484630009,雨水篦
162217,YS,9.34,YS4494560019,滨江滨海路,YS4494560019,雨水篦
162217,YS,4.17,YS4434530013,湖文路,YS4434530013,雨水篦
162217,YS,4.24,YS4414490030,湖文路,YS4414490030,雨水篦
162217,YS,4.83,YS4444530022,湖文路,YS4444530022,雨水篦
162217,YS,4.64,YS4424510017,湖文路,YS4424510017,雨水篦
162217,YS,4.45,YS4624380182,湖文路,YS4624380182,雨水篦
162217,YS,4.5,YS4434510003,湖文路,YS4434510003,雨水篦
162217,YS,5.01,YS4434520037,湖文路,YS4434520037,雨水篦
162217,YS,4.81,YS4424500011,湖文路,YS4424500011,雨水篦
162217,YS,4.52,YS4434520063,湖文路,YS4434520063,雨水篦
162217,YS,4.85,YS4424500042,湖文路,YS4424500042,雨水篦
162217,YS,4.82,YS4624380187,湖文路,YS4624380187,雨水篦
162217,YS,4.89,YS4424500030,湖文路,YS4424500030,雨水篦
162217,YS,4.65,YS4424500049,湖文路,YS4424500049,雨水篦
162217,YS,4.57,YS4444530031,湖文路,YS4444530031,雨水篦
162217,YS,4.81,YS4424500057,湖文路,YS4424500057,雨水篦
162217,YS,4.37,YS4414490046,湖文路,YS4414490046,雨水篦
162217,YS,5.56,YS4444530001,湖文路,YS4444530001,雨水篦
162217,YS,4.84,YS4424500053,湖文路,YS4424500053,雨水篦
162217,YS,4.74,YS4424500055,湖文路,YS4424500055,雨水篦
162217,YS,4.28,YS4434530002,湖文路,YS4434530002,雨水篦
162217,YS,4.61,YS4424500062,湖文路,YS4424500062,雨水篦
162217,YS,3.93,YS4414480023,湖文路,YS4414480023,雨水篦
162217,YS,7.6,YS4484570006,金滨路,YS4484570006,雨水篦
162217,YS,6.87,YS4474570026,金滨路,YS4474570026,雨水篦
162217,YS,3.56,YS4424530007,金滨路,YS4424530007,雨水篦
162217,YS,4.65,YS4454560021,金滨路,YS4454560021,雨水篦
162217,YS,6.98,YS4474570016,金滨路,YS4474570016,雨水篦
162217,YS,3.72,YS4404490018,金滨路,YS4404490018,雨水篦
162217,YS,3.9,YS4414520030,金滨路,YS4414520030,雨水篦
162217,YS,3.81,YS4414520004,金滨路,YS4414520004,雨水篦
162217,YS,3.51,YS4404500032,金滨路,YS4404500032,雨水篦
162217,YS,6.6,YS4474570003,金滨路,YS4474570003,雨水篦
162217,YS,6.09,YS4464560039,金滨路,YS4464560039,雨水篦
162217,YS,4.63,YS4434550017,金滨路,YS4434550017,雨水篦
162217,YS,3.97,YS4424540022,金滨路,YS4424540022,雨水篦
162217,YS,3.56,YS4434550033,金滨路,YS4434550033,雨水篦
162217,YS,5,YS4454560025,金滨路,YS4454560025,雨水篦
162217,YS,3.42,YS4404500003,金滨路,YS4404500003,雨水篦
162217,YS,3.64,YS4414520017,金滨路,YS4414520017,雨水篦
162217,YS,3.06,YS4414510004,金滨路,YS4414510004,雨水篦
162217,YS,5.95,YS4464560011,金滨路,YS4464560011,雨水篦
162217,YS,8.22,YS4484570024,金滨路,YS4484570024,雨水篦
162217,YS,7.6,YS4484570018,金滨路,YS4484570018,雨水篦
162217,YS,3.87,YS4424530019,金滨路,YS4424530019,雨水篦
162217,YS,3.96,YS4444550021,金滨路,YS4444550021,雨水篦
162217,YS,4.98,YS4454560026,金滨路,YS4454560026,雨水篦
162217,YS,3.3,YS4404500005,金滨路,YS4404500005,雨水篦
162217,YS,3.37,YS4424520002,金滨路,YS4424520002,雨水篦
162217,YS,3.05,YS4404510003,金滨路,YS4404510003,雨水篦
162217,YS,3.9,YS4414520012,金滨路,YS4414520012,雨水篦
162217,YS,6.73,YS4474570005,金滨路,YS4474570005,雨水篦
162217,YS,6.07,YS4464560041,金滨路,YS4464560041,雨水篦
162217,YS,4.8,YS4434550004,金滨路,YS4434550004,雨水篦
162217,YS,5,YS4454560014,金滨路,YS4454560014,雨水篦
162217,YS,3.97,YS4434540008,金滨路,YS4434540008,雨水篦
162217,YS,3.68,YS4404490017,金滨路,YS4404490017,雨水篦
162217,YS,4.21,YS4414520036,金滨路,YS4414520036,雨水篦
162217,YS,3.78,YS4414520003,金滨路,YS4414520003,雨水篦
162217,YS,3.61,YS4404490002,金滨路,YS4404490002,雨水篦
162217,YS,4.66,YS4424520033,悦湖路,YS4424520033,雨水篦
162217,YS,4.16,YS4434500006,悦湖路,YS4434500006,雨水篦
162217,YS,4.97,YS4424520026,悦湖路,YS4424520026,雨水篦
162217,YS,4.47,YS4434510057,悦湖路,YS4434510057,雨水篦
162217,YS,4.61,YS4424520011,悦湖路,YS4424520011,雨水篦
162217,YS,5.11,YS4444590006,漳江路,YS4444590006,雨水篦
162217,YS,5.2,YS4444570035,漳江路,YS4444570035,雨水篦
162217,YS,5.39,YS4444580035,漳江路,YS4444580035,雨水篦
162217,YS,5.07,YS4444540031,漳江路,YS4444540031,雨水篦
162217,YS,4.77,YS4454530023,漳江路,YS4454530023,雨水篦
162217,YS,5.07,YS4444540013,漳江路,YS4444540013,雨水篦
162217,YS,4.62,YS4624380160,悦湖路,YS4624380160,雨水篦
162217,YS,4.53,YS4624380094,悦湖路,YS4624380094,雨水篦
162217,YS,4.7,YS4424520032,悦湖路,YS4424520032,雨水篦
162217,YS,4.9,YS4424510038,悦湖路,YS4424510038,雨水篦
162217,YS,4.55,YS4624380126,悦湖路,YS4624380126,雨水篦
162217,YS,5.51,YS4434590006,漳江路,YS4434590006,雨水篦
162217,YS,5.17,YS4444570048,漳江路,YS4444570048,雨水篦
162217,YS,5.49,YS4444580032,漳江路,YS4444580032,雨水篦
162217,YS,5.13,YS4444540029,漳江路,YS4444540029,雨水篦
162217,YS,4.61,YS4454530026,漳江路,YS4454530026,雨水篦
162217,YS,5.63,YS4444580043,漳江路,YS4444580043,雨水篦
162217,YS,4.75,YS4624380163,悦湖路,YS4624380163,雨水篦
162217,YS,4.34,YS4624380088,悦湖路,YS4624380088,雨水篦
162217,YS,5.1,YS4424520023,悦湖路,YS4424520023,雨水篦
162217,YS,4.47,YS4434510059,悦湖路,YS4434510059,雨水篦
162217,YS,5.11,YS4424520058,悦湖路,YS4424520058,雨水篦
162217,YS,5.14,YS4444590009,漳江路,YS4444590009,雨水篦
162217,YS,5.06,YS4444570032,漳江路,YS4444570032,雨水篦
162217,YS,5.32,YS4444580034,漳江路,YS4444580034,雨水篦
162217,YS,5.09,YS4444540023,漳江路,YS4444540023,雨水篦
162217,YS,4.83,YS4454530020,漳江路,YS4454530020,雨水篦
162217,YS,4.92,YS4444540002,漳江路,YS4444540002,雨水篦
162217,YS,4.32,YS4434500002,悦湖路,YS4434500002,雨水篦
162217,YS,4.75,YS4624380103,悦湖路,YS4624380103,雨水篦
162217,YS,4.04,YS4434500013,悦湖路,YS4434500013,雨水篦
162217,YS,5.06,YS4624380115,悦湖路,YS4624380115,雨水篦
162217,YS,4.47,YS4444560042,漳江路,YS4444560042,雨水篦
162217,YS,5.34,YS4444580020,漳江路,YS4444580020,雨水篦
162217,YS,5.57,YS4444570002,漳江路,YS4444570002,雨水篦
162217,YS,5.7,YS4444570003,漳江路,YS4444570003,雨水篦
162217,YS,4.8,YS4454540013,漳江路,YS4454540013,雨水篦
162217,YS,5.2,YS4454520005,漳江路,YS4454520005,雨水篦
162217,YS,5.13,YS4444540008,漳江路,YS4444540008,雨水篦
162217,YS,4.14,YS4414570013,壶江路,YS4414570013,雨水篦
162217,YS,4.57,YS4414540008,壶江路,YS4414540008,雨水篦
162217,YS,5.01,YS4404530020,壶江路,YS4404530020,雨水篦
162217,YS,4.89,YS4394510004,壶江路,YS4394510004,雨水篦
162217,YS,4.43,YS4414560016,壶江路,YS4414560016,雨水篦
162217,YS,4.5,YS4404540007,壶江路,YS4404540007,雨水篦
162217,YS,4.49,YS4394520006,壶江路,YS4394520006,雨水篦
162217,YS,4.45,YS4394500012,壶江路,YS4394500012,雨水篦
162217,YS,4.69,YS4414560032,壶江路,YS4414560032,雨水篦
162217,YS,4.53,YS4404530010,壶江路,YS4404530010,雨水篦
162217,YS,4.72,YS4394510007,壶江路,YS4394510007,雨水篦
162217,YS,4.42,YS4414570005,壶江路,YS4414570005,雨水篦
162217,YS,4.51,YS4414540004,壶江路,YS4414540004,雨水篦
162217,YS,5.17,YS4404530023,壶江路,YS4404530023,雨水篦
162217,YS,4.94,YS4394510003,壶江路,YS4394510003,雨水篦
162217,YS,4.96,YS4394550011,东湖路,YS4394550011,雨水篦
162217,YS,3.65,YS4364430020,东湖路,YS4364430020,雨水篦
162217,YS,4.52,YS4404560012,东湖路,YS4404560012,雨水篦
162217,YS,4.7,YS4414590010,东湖路,YS4414590010,雨水篦
162217,YS,4.74,YS4384520011,东湖路,YS4384520011,雨水篦
162217,YS,4.65,YS4394540010,东湖路,YS4394540010,雨水篦
162217,YS,4.94,YS4404550006,东湖路,YS4404550006,雨水篦
162217,YS,3.66,YS4364430022,东湖路,YS4364430022,雨水篦
162217,YS,4.27,YS4394500027,东湖路,YS4394500027,雨水篦
162217,YS,5.47,YS4404570026,东湖路,YS4404570026,雨水篦
162217,YS,3.31,YS4424610005,东湖路,YS4424610005,雨水篦
162217,YS,5.08,YS4394530020,东湖路,YS4394530020,雨水篦
162217,YS,5.16,YS4404570003,东湖路,YS4404570003,雨水篦
162217,YS,3.13,YS4424540008,东湖路,YS4424540008,雨水篦
162217,YS,4.77,YS4404550015,东湖路,YS4404550015,雨水篦
162217,YS,4.84,YS4414590009,东湖路,YS4414590009,雨水篦
162217,YS,4.82,YS4404550001,东湖路,YS4404550001,雨水篦
162217,YS,4.46,YS4394540012,东湖路,YS4394540012,雨水篦
162217,YS,4.91,YS4404550003,东湖路,YS4404550003,雨水篦
162217,YS,3.68,YS4364430013,东湖路,YS4364430013,雨水篦
162217,YS,4.57,YS4404550034,东湖路,YS4404550034,雨水篦
162217,YS,4.7,YS4414590001,东湖路,YS4414590001,雨水篦
162217,YS,4.67,YS4384510036,东湖路,YS4384510036,雨水篦
162217,YS,4.54,YS4394540016,东湖路,YS4394540016,雨水篦
162217,YS,4.45,YS4474350012,文松路,YS4474350012,雨水篦
162217,YS,4.27,YS4484330044,文松路,YS4484330044,雨水篦
162217,YS,4.22,YS4494310044,文松路,YS4494310044,雨水篦
162217,YS,4.41,YS4504300022,文松路,YS4504300022,雨水篦
162217,YS,4.28,YS4484330029,文松路,YS4484330029,雨水篦
162217,YS,4.49,YS4474350010,文松路,YS4474350010,雨水篦
162217,YS,4.13,YS4424430030,文松路,YS4424430030,雨水篦
162217,YS,4.04,YS4394490014,文松路,YS4394490014,雨水篦
162217,YS,4.82,YS4394490059,文松路,YS4394490059,雨水篦
162217,YS,3.75,YS4394490035,文松路,YS4394490035,雨水篦
162217,YS,3.72,YS4414450046,文松路,YS4414450046,雨水篦
162217,YS,3.79,YS4414450008,文松路,YS4414450008,雨水篦
162217,YS,4.64,YS4454370025,文松路,YS4454370025,雨水篦
162217,YS,4.64,YS4454370029,文松路,YS4454370029,雨水篦
162217,YS,4.19,YS4434410034,文松路,YS4434410034,雨水篦
162217,YS,4.24,YS4444390034,文松路,YS4444390034,雨水篦
162217,YS,4.4,YS4464360065,文松路,YS4464360065,雨水篦
162217,YS,4.18,YS4434420006,文松路,YS4434420006,雨水篦
162217,YS,4.13,YS4434410050,文松路,YS4434410050,雨水篦
162217,YS,4.18,YS4444390037,文松路,YS4444390037,雨水篦
162217,YS,3.52,YS4404480007,文松路,YS4404480007,雨水篦
162217,YS,3.49,YS4404470060,文松路,YS4404470060,雨水篦
162217,YS,4.48,YS4474350016,文松路,YS4474350016,雨水篦
162217,YS,4.05,YS4484330040,文松路,YS4484330040,雨水篦
162217,YS,4.27,YS4494310009,文松路,YS4494310009,雨水篦
162217,YS,4.39,YS4504300049,文松路,YS4504300049,雨水篦
162217,YS,4.23,YS4494320026,文松路,YS4494320026,雨水篦
162217,YS,4.34,YS4474340004,文松路,YS4474340004,雨水篦
162217,YS,4.22,YS4444400024,文松路,YS4444400024,雨水篦
162217,YS,3.66,YS4414460036,文松路,YS4414460036,雨水篦
162217,YS,3.56,YS4404470030,文松路,YS4404470030,雨水篦
162217,YS,3.43,YS4394490021,文松路,YS4394490021,雨水篦
162217,YS,3.61,YS4394480014,文松路,YS4394480014,雨水篦
162217,YS,3.74,YS4414450061,文松路,YS4414450061,雨水篦
162217,YS,3.89,YS4414440008,文松路,YS4414440008,雨水篦
162217,YS,4.55,YS4464360038,文松路,YS4464360038,雨水篦
162217,YS,4.37,YS4504300009,文松路,YS4504300009,雨水篦
162217,YS,5,YS4434410043,文松路,YS4434410043,雨水篦
162217,YS,4.23,YS4454380035,文松路,YS4454380035,雨水篦
162217,YS,4.25,YS4464370009,文松路,YS4464370009,雨水篦
162217,YS,3.54,YS4404480016,文松路,YS4404480016,雨水篦
162217,YS,4.24,YS4444400001,文松路,YS4444400001,雨水篦
162217,YS,4.32,YS4394490048,文松路,YS4394490048,雨水篦
162217,YS,4.3,YS4464360056,文松路,YS4464360056,雨水篦
162217,YS,4.36,YS4504300031,文松路,YS4504300031,雨水篦
162217,YS,4.45,YS4474350050,文松路,YS4474350050,雨水篦
162217,YS,3.93,YS4484330039,文松路,YS4484330039,雨水篦
162217,YS,4.27,YS4494310005,文松路,YS4494310005,雨水篦
162217,YS,4.4,YS4504300023,文松路,YS4504300023,雨水篦
162217,YS,4.37,YS4484320016,文松路,YS4484320016,雨水篦
162217,YS,4.41,YS4474340013,文松路,YS4474340013,雨水篦
162217,YS,4.38,YS4454370046,文松路,YS4454370046,雨水篦
162217,YS,3.66,YS4414460035,文松路,YS4414460035,雨水篦
162217,YS,4.12,YS4384500057,文松路,YS4384500057,雨水篦
162217,YS,3.73,YS4394490031,文松路,YS4394490031,雨水篦
162217,YS,4.28,YS4384500056,文松路,YS4384500056,雨水篦
162217,YS,3.98,YS4424440012,文松路,YS4424440012,雨水篦
162217,YS,4.51,YS4444380008,文松路,YS4444380008,雨水篦
162217,YS,4.48,YS4464350032,文松路,YS4464350032,雨水篦
162217,YS,4.2,YS4434420027,文松路,YS4434420027,雨水篦
162217,YS,4.14,YS4444410001,文松路,YS4444410001,雨水篦
162217,YS,4.18,YS4454380034,文松路,YS4454380034,雨水篦
162217,YS,4.3,YS4464360042,文松路,YS4464360042,雨水篦
162217,YS,4.23,YS4424420005,文松路,YS4424420005,雨水篦
162217,YS,4.27,YS4444400019,文松路,YS4444400019,雨水篦
162217,YS,4.26,YS4394490045,文松路,YS4394490045,雨水篦
162217,YS,4.43,YS4464360055,文松路,YS4464360055,雨水篦
162217,YS,4.31,YS4504300026,文松路,YS4504300026,雨水篦
162217,YS,4.48,YS4474350020,文松路,YS4474350020,雨水篦
162217,YS,4.31,YS4484330038,文松路,YS4484330038,雨水篦
162217,YS,4.31,YS4504300028,文松路,YS4504300028,雨水篦
162217,YS,4.36,YS4494310025,文松路,YS4494310025,雨水篦
162217,YS,4.24,YS4484330025,文松路,YS4484330025,雨水篦
162217,YS,4.46,YS4474350041,文松路,YS4474350041,雨水篦
162217,YS,4.31,YS4384500011,文松路,YS4384500011,雨水篦
162217,YS,4.01,YS4394490025,文松路,YS4394490025,雨水篦
162217,YS,4.61,YS4394490051,文松路,YS4394490051,雨水篦
162217,YS,3.74,YS4394480019,文松路,YS4394480019,雨水篦
162217,YS,3.84,YS4414450049,文松路,YS4414450049,雨水篦
162217,YS,3.77,YS4424440021,文松路,YS4424440021,雨水篦
162217,YS,4.57,YS4454370030,文松路,YS4454370030,雨水篦
162217,YS,4.14,YS4424430041,文松路,YS4424430041,雨水篦
162217,YS,4.2,YS4434410056,文松路,YS4434410056,雨水篦
162217,YS,4.25,YS4444390042,文松路,YS4444390042,雨水篦
162217,YS,4.45,YS4464360066,文松路,YS4464360066,雨水篦
162217,YS,4.07,YS4424430033,文松路,YS4424430033,雨水篦
162217,YS,4.16,YS4434410029,文松路,YS4434410029,雨水篦
162217,YS,4.26,YS4444400015,文松路,YS4444400015,雨水篦
162217,YS,4.31,YS4464360079,文松路,YS4464360079,雨水篦
162217,YS,8.84,YS4504520005,滨江滨海路,YS4504520005,雨水篦
162217,YS,10.4,YS4484620027,滨江滨海路,YS4484620027,雨水篦
162217,YS,9.27,YS4504500019,滨江滨海路,YS4504500019,雨水篦
162217,YS,10.05,YS4494600020,滨江滨海路,YS4494600020,雨水篦
162217,YS,9.38,YS4494570011,滨江滨海路,YS4494570011,雨水篦
162217,YS,8.31,YS4544420022,滨江滨海路,YS4544420022,雨水篦
162217,YS,7.72,YS4524460023,滨江滨海路,YS4524460023,雨水篦
162217,YS,9.77,YS4564400007,滨江滨海路,YS4564400007,雨水篦
162217,YS,8.92,YS4564400049,滨江滨海路,YS4564400049,雨水篦
162217,YS,7.67,YS4514480015,滨江滨海路,YS4514480015,雨水篦
162217,YS,7.92,YS4514480046,滨江滨海路,YS4514480046,雨水篦
162217,YS,7.99,YS4524460018,滨江滨海路,YS4524460018,雨水篦
162217,YS,8.06,YS4524440028,滨江滨海路,YS4524440028,雨水篦
162217,YS,8.21,YS4544410001,滨江滨海路,YS4544410001,雨水篦
162217,YS,7.62,YS4604370007,滨江滨海路,YS4604370007,雨水篦
162217,YS,7.92,YS4614370019,滨江滨海路,YS4614370019,雨水篦
162217,YS,7.97,YS4614370014,滨江滨海路,YS4614370014,雨水篦
162217,YS,8.91,YS4504530032,滨江滨海路,YS4504530032,雨水篦
162217,YS,9.07,YS4504540028,滨江滨海路,YS4504540028,雨水篦
162217,YS,10.33,YS4494590022,滨江滨海路,YS4494590022,雨水篦
162217,YS,9.8,YS4494570036,滨江滨海路,YS4494570036,雨水篦
162217,YS,9.61,YS4554410009,滨江滨海路,YS4554410009,雨水篦
162217,YS,10.2,YS4494590019,滨江滨海路,YS4494590019,雨水篦
162217,YS,7.95,YS4524440011,滨江滨海路,YS4524440011,雨水篦
162217,YS,9.98,YS4484620014,滨江滨海路,YS4484620014,雨水篦
162217,YS,9.3,YS4494550033,滨江滨海路,YS4494550033,雨水篦
162217,YS,9.28,YS4504510041,滨江滨海路,YS4504510041,雨水篦
162217,YS,8.64,YS4504520028,滨江滨海路,YS4504520028,雨水篦
162217,YS,8.82,YS4504500006,滨江滨海路,YS4504500006,雨水篦
162217,YS,8.78,YS4504550002,滨江滨海路,YS4504550002,雨水篦
162217,YS,9.71,YS4494570007,滨江滨海路,YS4494570007,雨水篦
162217,YS,7.74,YS4514470036,滨江滨海路,YS4514470036,雨水篦
162217,YS,7.48,YS4524450055,滨江滨海路,YS4524450055,雨水篦
162217,YS,9.21,YS4564400015,滨江滨海路,YS4564400015,雨水篦
162217,YS,8.62,YS4564400058,滨江滨海路,YS4564400058,雨水篦
162217,YS,7.79,YS4514480021,滨江滨海路,YS4514480021,雨水篦
162217,YS,7.71,YS4514480040,滨江滨海路,YS4514480040,雨水篦
162217,YS,7.83,YS4524460012,滨江滨海路,YS4524460012,雨水篦
162217,YS,7.96,YS4524440023,滨江滨海路,YS4524440023,雨水篦
162217,YS,7.5,YS4534430054,滨江滨海路,YS4534430054,雨水篦
162217,YS,7.98,YS4604370031,滨江滨海路,YS4604370031,雨水篦
162217,YS,7.24,YS4614360024,滨江滨海路,YS4614360024,雨水篦
162217,YS,7.98,YS4614370001,滨江滨海路,YS4614370001,雨水篦
162217,YS,8.6,YS4504530022,滨江滨海路,YS4504530022,雨水篦
162217,YS,9.08,YS4504530017,滨江滨海路,YS4504530017,雨水篦
162217,YS,10.16,YS4494590038,滨江滨海路,YS4494590038,雨水篦
162217,YS,8.71,YS4504550006,滨江滨海路,YS4504550006,雨水篦
162217,YS,10.03,YS4494610014,滨江滨海路,YS4494610014,雨水篦
162217,YS,9.37,YS4494580014,滨江滨海路,YS4494580014,雨水篦
162217,YS,9.96,YS4494560014,滨江滨海路,YS4494560014,雨水篦
162217,YS,9.78,YS4484610001,滨江滨海路,YS4484610001,雨水篦
162217,YS,8.62,YS4504520016,滨江滨海路,YS4504520016,雨水篦
162217,YS,10.31,YS4484620030,滨江滨海路,YS4484620030,雨水篦
162217,YS,9.31,YS4504510006,滨江滨海路,YS4504510006,雨水篦
162217,YS,9.65,YS4494600016,滨江滨海路,YS4494600016,雨水篦
162217,YS,9.01,YS4494570026,滨江滨海路,YS4494570026,雨水篦
162217,YS,8.35,YS4544420025,滨江滨海路,YS4544420025,雨水篦
162217,YS,7.81,YS4514460007,滨江滨海路,YS4514460007,雨水篦
162217,YS,7.48,YS4534430021,滨江滨海路,YS4534430021,雨水篦
162217,YS,9.43,YS4564400040,滨江滨海路,YS4564400040,雨水篦
162217,YS,8.19,YS4544420036,滨江滨海路,YS4544420036,雨水篦
162217,YS,8,YS4514480006,滨江滨海路,YS4514480006,雨水篦
162217,YS,8.09,YS4514460001,滨江滨海路,YS4514460001,雨水篦
162217,YS,7.65,YS4524450028,滨江滨海路,YS4524450028,雨水篦
162217,YS,7.79,YS4534430045,滨江滨海路,YS4534430045,雨水篦
162217,YS,8.06,YS4564390010,滨江滨海路,YS4564390010,雨水篦
162217,YS,7.54,YS4604370030,滨江滨海路,YS4604370030,雨水篦
162217,YS,7.5,YS4614360003,滨江滨海路,YS4614360003,雨水篦
162217,YS,9.71,YS4494580032,滨江滨海路,YS4494580032,雨水篦
162217,YS,9.15,YS4504540015,滨江滨海路,YS4504540015,雨水篦
162217,YS,3.53,YS4624350054,滨江滨海路,YS4624350054,雨水篦
162217,YS,3.01,YS4624350056,滨江滨海路,YS4624350056,雨水篦
162217,YS,9.85,YS4554410006,滨江滨海路,YS4554410006,雨水篦
162217,YS,10.11,YS4494600001,滨江滨海路,YS4494600001,雨水篦
162217,YS,7.92,YS4524440008,滨江滨海路,YS4524440008,雨水篦
162217,YS,9.82,YS4484630011,滨江滨海路,YS4484630011,雨水篦
162217,YS,9.18,YS4494550030,滨江滨海路,YS4494550030,雨水篦
162217,YS,9.37,YS4504510012,滨江滨海路,YS4504510012,雨水篦
162217,YS,8.88,YS4504520011,滨江滨海路,YS4504520011,雨水篦
162217,YS,8.57,YS4514490039,滨江滨海路,YS4514490039,雨水篦
162217,YS,9.11,YS4504510032,滨江滨海路,YS4504510032,雨水篦
162217,YS,10.12,YS4494570043,滨江滨海路,YS4494570043,雨水篦
162217,YS,7.73,YS4514470031,滨江滨海路,YS4514470031,雨水篦
162217,YS,7.63,YS4524450050,滨江滨海路,YS4524450050,雨水篦
162217,YS,9.07,YS4564400018,滨江滨海路,YS4564400018,雨水篦
162217,YS,8.72,YS4564400055,滨江滨海路,YS4564400055,雨水篦
162217,YS,7.91,YS4514480024,滨江滨海路,YS4514480024,雨水篦
162217,YS,7.64,YS4514480037,滨江滨海路,YS4514480037,雨水篦
162217,YS,7.76,YS4524460009,滨江滨海路,YS4524460009,雨水篦
162217,YS,7.7,YS4534440017,滨江滨海路,YS4534440017,雨水篦
162217,YS,8.94,YS4554410024,滨江滨海路,YS4554410024,雨水篦
162217,YS,7.87,YS4604370034,滨江滨海路,YS4604370034,雨水篦
162217,YS,7.02,YS4614360017,滨江滨海路,YS4614360017,雨水篦
162217,YS,7.9,YS4604370016,滨江滨海路,YS4604370016,雨水篦
162217,YS,8.84,YS4504530021,滨江滨海路,YS4504530021,雨水篦
162217,YS,9.05,YS4504530042,滨江滨海路,YS4504530042,雨水篦
162217,YS,10.07,YS4494590037,滨江滨海路,YS4494590037,雨水篦
162217,YS,9.98,YS4494560005,滨江滨海路,YS4494560005,雨水篦
162217,YS,8.19,YS4544410010,滨江滨海路,YS4544410010,雨水篦
162217,YS,10.36,YS4494590004,滨江滨海路,YS4494590004,雨水篦
162217,YS,7.53,YS4534430025,滨江滨海路,YS4534430025,雨水篦
162217,YS,9.37,YS4484630002,滨江滨海路,YS4484630002,雨水篦
162217,YS,9.57,YS4494560025,滨江滨海路,YS4494560025,雨水篦
162217,YS,4.32,YS4444530024,湖文路,YS4444530024,雨水篦
162217,YS,4.33,YS4414490004,湖文路,YS4414490004,雨水篦
162217,YS,4.77,YS4434520006,湖文路,YS4434520006,雨水篦
162217,YS,4.78,YS4424510021,湖文路,YS4424510021,雨水篦
162217,YS,4.28,YS4624380186,湖文路,YS4624380186,雨水篦
162217,YS,4.4,YS4414480010,湖文路,YS4414480010,雨水篦
162217,YS,4.57,YS4424510008,湖文路,YS4424510008,雨水篦
162217,YS,4.84,YS4424500054,湖文路,YS4424500054,雨水篦
162217,YS,4.97,YS4434520008,湖文路,YS4434520008,雨水篦
162217,YS,4.66,YS4424500014,湖文路,YS4424500014,雨水篦
162217,YS,4.15,YS4624380191,湖文路,YS4624380191,雨水篦
162217,YS,4.81,YS4434520033,湖文路,YS4434520033,雨水篦
162217,YS,4.67,YS4424500047,湖文路,YS4424500047,雨水篦
162217,YS,5.12,YS4444530017,湖文路,YS4444530017,雨水篦
162217,YS,4.7,YS4424510031,湖文路,YS4424510031,雨水篦
162217,YS,4.48,YS4414490036,湖文路,YS4414490036,雨水篦
162217,YS,4.44,YS4434510007,湖文路,YS4434510007,雨水篦
162217,YS,4.7,YS4424500048,湖文路,YS4424500048,雨水篦
162217,YS,4.63,YS4424510030,湖文路,YS4424510030,雨水篦
162217,YS,4.98,YS4434520068,湖文路,YS4434520068,雨水篦
162217,YS,4.51,YS4424500064,湖文路,YS4424500064,雨水篦
162217,YS,5.47,YS4454560001,金滨路,YS4454560001,雨水篦
162217,YS,8.07,YS4484570013,金滨路,YS4484570013,雨水篦
162217,YS,7.38,YS4484570016,金滨路,YS4484570016,雨水篦
162217,YS,3.75,YS4424530014,金滨路,YS4424530014,雨水篦
162217,YS,5.72,YS4464560030,金滨路,YS4464560030,雨水篦
